state_i,state_j,mechanism_i,mechanism_j,d
1e98bdb2802fdab1,f4f8114477b9d87,M3_vru_crossing,M6_temp_occupancy,0.205794
1e98bdb2802fdab1,1d5aa678fbcf98f7,M3_vru_crossing,M4_cut_in,0.347225
1e98bdb2802fdab1,df00457ce0737194,M3_vru_crossing,M3_vru_crossing,0.00258
1e98bdb2802fdab1,793ca3974b95f19e,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,96a816b2f4b62e88,M3_vru_crossing,M1_lead_slow_stop,0.243506
1e98bdb2802fdab1,d1005ff0ae21f95d,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,be42918ebd3fa0f0,M3_vru_crossing,M6_temp_occupancy,0.277991
1e98bdb2802fdab1,549511458b4973c3,M3_vru_crossing,M2_vehicle_crossing,0.011642
1e98bdb2802fdab1,e43d8ba5feec2f4c,M3_vru_crossing,M5_merge,0.012193
1e98bdb2802fdab1,47b9320b31ab33ac,M3_vru_crossing,M4_cut_in,0.351486
1e98bdb2802fdab1,fe2d2a81d65a9c2d,M3_vru_crossing,M2_vehicle_crossing,0.308517
1e98bdb2802fdab1,818472857e729867,M3_vru_crossing,M3_vru_crossing,0.011642
1e98bdb2802fdab1,cdbe6aeb876ca6f8,M3_vru_crossing,M5_merge,0.335861
1e98bdb2802fdab1,675099d84cf0212,M3_vru_crossing,M4_cut_in,0.173668
1e98bdb2802fdab1,cccc1c64881dde01,M3_vru_crossing,M3_vru_crossing,0.038986
1e98bdb2802fdab1,5f76aca0e8d6d060,M3_vru_crossing,M6_temp_occupancy,0.324142
1e98bdb2802fdab1,6f94728ea8b0deba,M3_vru_crossing,M2_vehicle_crossing,0.328048
1e98bdb2802fdab1,bda923bbd61198da,M3_vru_crossing,M4_cut_in,0.351486
1e98bdb2802fdab1,4c876e42879d5527,M3_vru_crossing,M5_merge,0.046798
1e98bdb2802fdab1,3201e0ad7075dd38,M3_vru_crossing,M2_vehicle_crossing,0.280252
1e98bdb2802fdab1,a0a7a5764d3e2c97,M3_vru_crossing,M1_lead_slow_stop,0.409864
1e98bdb2802fdab1,7d68b3426a9bb6ad,M3_vru_crossing,M2_vehicle_crossing,0.374193
1e98bdb2802fdab1,799ff247470c3549,M3_vru_crossing,M2_vehicle_crossing,0.256664
1e98bdb2802fdab1,7a54acbbcff5c08e,M3_vru_crossing,M3_vru_crossing,0.080454
1e98bdb2802fdab1,cd10d9c4e582dce2,M3_vru_crossing,M6_temp_occupancy,0.316986
1e98bdb2802fdab1,a0ba5287bfa5fa01,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,949fd82d6e44a34d,M3_vru_crossing,M2_vehicle_crossing,0.305164
1e98bdb2802fdab1,56ccc5750f15ed5f,M3_vru_crossing,M1_lead_slow_stop,0.216192
1e98bdb2802fdab1,3a6c26ba1a3aaad6,M3_vru_crossing,M4_cut_in,0.351486
1e98bdb2802fdab1,cd8a838bce665a70,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,b18c133f146677a7,M3_vru_crossing,M2_vehicle_crossing,0.324142
1e98bdb2802fdab1,90059d0f51151747,M3_vru_crossing,M1_lead_slow_stop,0.380015
1e98bdb2802fdab1,12b591f1cf3a512f,M3_vru_crossing,M5_merge,0.008128
1e98bdb2802fdab1,61e1636e2ab9f43e,M3_vru_crossing,M1_lead_slow_stop,0.385493
1e98bdb2802fdab1,ee651f48b99ac793,M3_vru_crossing,M3_vru_crossing,0.083617
1e98bdb2802fdab1,c65883931103e25c,M3_vru_crossing,M3_vru_crossing,0.020284
1e98bdb2802fdab1,f804b2352d0791d2,M3_vru_crossing,M6_temp_occupancy,0.242624
1e98bdb2802fdab1,12c4604478212e7f,M3_vru_crossing,M4_cut_in,0.342258
1e98bdb2802fdab1,c757f0db71e9ac59,M3_vru_crossing,M2_vehicle_crossing,0.011642
1e98bdb2802fdab1,1650ec864aa4a2fe,M3_vru_crossing,M4_cut_in,0.362909
1e98bdb2802fdab1,1b7882c46e1bb5be,M3_vru_crossing,M6_temp_occupancy,0.045202
1e98bdb2802fdab1,8f0d9def6f4a1228,M3_vru_crossing,M4_cut_in,0.111263
1e98bdb2802fdab1,d7d4b8d47a368383,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,aab6b95a0fb95b9f,M3_vru_crossing,M4_cut_in,0.350674
1e98bdb2802fdab1,c99507df4ad4899,M3_vru_crossing,M1_lead_slow_stop,0.326788
1e98bdb2802fdab1,92fac5998e2feef1,M3_vru_crossing,M1_lead_slow_stop,0.08686
1e98bdb2802fdab1,533ebc889bf91c14,M3_vru_crossing,M1_lead_slow_stop,0.100868
1e98bdb2802fdab1,624d07c6cf70dc90,M3_vru_crossing,M4_cut_in,0.321418
1e98bdb2802fdab1,c1e9a535b80c7600,M3_vru_crossing,M5_merge,0.011642
1e98bdb2802fdab1,e00e8f2f8643f2e,M3_vru_crossing,M4_cut_in,0.167892
1e98bdb2802fdab1,1769632bbd68d1c1,M3_vru_crossing,M5_merge,0.377199
1e98bdb2802fdab1,e765ea8a0b617a42,M3_vru_crossing,M3_vru_crossing,0.324142
1e98bdb2802fdab1,76c55e81fb37f2ac,M3_vru_crossing,M3_vru_crossing,0.007466
1e98bdb2802fdab1,9d2059d1b77947bc,M3_vru_crossing,M4_cut_in,0.011642
1e98bdb2802fdab1,563d70d87bbc465b,M3_vru_crossing,M6_temp_occupancy,0.26396
1e98bdb2802fdab1,1d083ebbbe36e48d,M3_vru_crossing,M4_cut_in,0.040559
1e98bdb2802fdab1,e0849e47fc78ca2a,M3_vru_crossing,M1_lead_slow_stop,0.136996
1e98bdb2802fdab1,f638d14064c977ac,M3_vru_crossing,M1_lead_slow_stop,0.247736
1e98bdb2802fdab1,6e1eda0e7ef91e27,M3_vru_crossing,M5_merge,0.361395
1e98bdb2802fdab1,b1bc03805735b4e4,M3_vru_crossing,M3_vru_crossing,0.324142
1e98bdb2802fdab1,612bd3de9ba8eb4b,M3_vru_crossing,M4_cut_in,0.354585
1e98bdb2802fdab1,190944907e8617c0,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,4ef7d4e590e80eef,M3_vru_crossing,M3_vru_crossing,0.023469
1e98bdb2802fdab1,26284a71f3345792,M3_vru_crossing,M2_vehicle_crossing,0.011642
1e98bdb2802fdab1,2b77998b1f344810,M3_vru_crossing,M1_lead_slow_stop,0.123611
1e98bdb2802fdab1,305237d2a2712dd3,M3_vru_crossing,M1_lead_slow_stop,0.102496
1e98bdb2802fdab1,c189f693c5a3b02a,M3_vru_crossing,M3_vru_crossing,0.283495
1e98bdb2802fdab1,124d7f59135f20a5,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,78b120a22bfd9f46,M3_vru_crossing,M4_cut_in,0.324142
1e98bdb2802fdab1,9c08d46cf7d1aaaa,M3_vru_crossing,M1_lead_slow_stop,0.354771
1e98bdb2802fdab1,cfc120339602119,M3_vru_crossing,M4_cut_in,0.323898
1e98bdb2802fdab1,3f555b82bde102fc,M3_vru_crossing,M6_temp_occupancy,0.27595
1e98bdb2802fdab1,ac36bc6d71571082,M3_vru_crossing,M2_vehicle_crossing,0.148361
1e98bdb2802fdab1,9928daa89a7f867b,M3_vru_crossing,M1_lead_slow_stop,0.308325
1e98bdb2802fdab1,8468181412d01e3,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,a2ca56f7b38e7242,M3_vru_crossing,M2_vehicle_crossing,0.315029
1e98bdb2802fdab1,6e35ffca282009ab,M3_vru_crossing,M4_cut_in,0.335957
1e98bdb2802fdab1,111da837fe570e37,M3_vru_crossing,M4_cut_in,0.323787
1e98bdb2802fdab1,5c7ecedbcbb18b21,M3_vru_crossing,M5_merge,0.3932
1e98bdb2802fdab1,9eaa527e9f58c06d,M3_vru_crossing,M3_vru_crossing,0.220359
1e98bdb2802fdab1,2691891bbf109269,M3_vru_crossing,M4_cut_in,0.005805
1e98bdb2802fdab1,585ffc8db08d83cd,M3_vru_crossing,M2_vehicle_crossing,0.046798
1e98bdb2802fdab1,a5cd3520be00add9,M3_vru_crossing,M5_merge,0.07407
1e98bdb2802fdab1,cddd2f9c18dc2a3b,M3_vru_crossing,M4_cut_in,0.351486
1e98bdb2802fdab1,94c25b4be74d177b,M3_vru_crossing,M1_lead_slow_stop,0.392434
1e98bdb2802fdab1,f47f7ad1c8fc8e29,M3_vru_crossing,M3_vru_crossing,0.046798
1e98bdb2802fdab1,b1dab228a8902a1a,M3_vru_crossing,M5_merge,0.161395
1e98bdb2802fdab1,a7f18baa0d6428a,M3_vru_crossing,M2_vehicle_crossing,0.199182
1e98bdb2802fdab1,cfa9e536755eaf1d,M3_vru_crossing,M6_temp_occupancy,0.046798
1e98bdb2802fdab1,53523986d5d038fe,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,683cae1a10f71fcd,M3_vru_crossing,M1_lead_slow_stop,0.099876
1e98bdb2802fdab1,d24010aa6888e4e5,M3_vru_crossing,M6_temp_occupancy,0.353144
1e98bdb2802fdab1,dcfab9621bc1420,M3_vru_crossing,M4_cut_in,0.300075
1e98bdb2802fdab1,22ea9b030d395c39,M3_vru_crossing,M5_merge,0.160107
1e98bdb2802fdab1,8bfeaae8e7475de2,M3_vru_crossing,M4_cut_in,0.032273
1e98bdb2802fdab1,31ae19fdb4f075ba,M3_vru_crossing,M5_merge,0.356637
1e98bdb2802fdab1,d1c30693ca04bbf4,M3_vru_crossing,M6_temp_occupancy,0.367121
1e98bdb2802fdab1,2533b9fed1fde2ca,M3_vru_crossing,M6_temp_occupancy,0.011642
1e98bdb2802fdab1,44b65a5c4f3c07ed,M3_vru_crossing,M2_vehicle_crossing,0.317383
1e98bdb2802fdab1,f2abf57c98faabf3,M3_vru_crossing,M1_lead_slow_stop,0.098798
1e98bdb2802fdab1,a47da157cf1535bb,M3_vru_crossing,M4_cut_in,0.324142
1e98bdb2802fdab1,376bec12f4590827,M3_vru_crossing,M2_vehicle_crossing,0.176044
1e98bdb2802fdab1,58d55d4e683aa30c,M3_vru_crossing,M4_cut_in,0.02995
1e98bdb2802fdab1,b2bbecd9aa7c99d8,M3_vru_crossing,M2_vehicle_crossing,0.238918
1e98bdb2802fdab1,a8c0edb805dca37b,M3_vru_crossing,M4_cut_in,0.304611
1e98bdb2802fdab1,d8c32f51e1a8356a,M3_vru_crossing,M3_vru_crossing,0.316576
1e98bdb2802fdab1,6c50f7bf6b8d17ee,M3_vru_crossing,M6_temp_occupancy,0.324142
1e98bdb2802fdab1,71de99ddf789f26,M3_vru_crossing,M1_lead_slow_stop,0.096921
1e98bdb2802fdab1,c4edbe4985f2d06d,M3_vru_crossing,M4_cut_in,0.40126
1e98bdb2802fdab1,363faaa196b74966,M3_vru_crossing,M2_vehicle_crossing,0.308052
1e98bdb2802fdab1,b06bfeb1c578e77,M3_vru_crossing,M1_lead_slow_stop,0.09988
1e98bdb2802fdab1,73806f84d0434ef3,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,a766c68d1e0bfa43,M3_vru_crossing,M1_lead_slow_stop,0.082609
1e98bdb2802fdab1,38e85776dd8b8106,M3_vru_crossing,M1_lead_slow_stop,0.212875
1e98bdb2802fdab1,77f8172643ca02de,M3_vru_crossing,M3_vru_crossing,0.008791
1e98bdb2802fdab1,79b3221698f21ee7,M3_vru_crossing,M2_vehicle_crossing,0.166866
1e98bdb2802fdab1,dfc3a8f83fb09e3a,M3_vru_crossing,M3_vru_crossing,0.294592
1e98bdb2802fdab1,be509a6ffaaa9637,M3_vru_crossing,M6_temp_occupancy,0.017148
1e98bdb2802fdab1,b96922fb23927f9f,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,e53427e70b8b956d,M3_vru_crossing,M6_temp_occupancy,0.321137
1e98bdb2802fdab1,bb5140b6317d0164,M3_vru_crossing,M1_lead_slow_stop,0.244209
1e98bdb2802fdab1,2171d3475a332588,M3_vru_crossing,M3_vru_crossing,0.242395
1e98bdb2802fdab1,ae672ec38ffe80b5,M3_vru_crossing,M1_lead_slow_stop,0.020922
1e98bdb2802fdab1,68fd9de9ecd79093,M3_vru_crossing,M1_lead_slow_stop,0.004212
1e98bdb2802fdab1,5f9a42f8298a9eea,M3_vru_crossing,M5_merge,0.156173
1e98bdb2802fdab1,d864c4fbd40d6060,M3_vru_crossing,M6_temp_occupancy,0.038986
1e98bdb2802fdab1,834851971ef51d60,M3_vru_crossing,M6_temp_occupancy,0.17013
1e98bdb2802fdab1,227059f2f85c2a20,M3_vru_crossing,M2_vehicle_crossing,0.027267
1e98bdb2802fdab1,a70f5b2aa2077f39,M3_vru_crossing,M1_lead_slow_stop,0.26627
1e98bdb2802fdab1,a7bda27624b52639,M3_vru_crossing,M1_lead_slow_stop,0.031263
1e98bdb2802fdab1,970d525be9f42db8,M3_vru_crossing,M4_cut_in,0.351486
1e98bdb2802fdab1,bd7976b23815850c,M3_vru_crossing,M6_temp_occupancy,0.323021
1e98bdb2802fdab1,c5451a572e14ddc8,M3_vru_crossing,M4_cut_in,0.253895
1e98bdb2802fdab1,19d0df1d5bb64120,M3_vru_crossing,M6_temp_occupancy,0.345086
1e98bdb2802fdab1,beab8af24d4e6e00,M3_vru_crossing,M1_lead_slow_stop,0.144455
1e98bdb2802fdab1,eb6df0134d7ac47f,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,32e165cf3f26d718,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,42c8823444df7298,M3_vru_crossing,M4_cut_in,0.206253
1e98bdb2802fdab1,865973078bb706b1,M3_vru_crossing,M5_merge,0.054611
1e98bdb2802fdab1,df8855a5b77f2ed9,M3_vru_crossing,M4_cut_in,0.011642
1e98bdb2802fdab1,fc2b51fef48a323,M3_vru_crossing,M3_vru_crossing,0.383541
1e98bdb2802fdab1,a568f52e21a784d9,M3_vru_crossing,M5_merge,0.351966
1e98bdb2802fdab1,6b6f521ecacbd19f,M3_vru_crossing,M3_vru_crossing,0.01992
1e98bdb2802fdab1,ed7deb8d2dee3b52,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,c0b0cf92f425dd27,M3_vru_crossing,M4_cut_in,0.139917
1e98bdb2802fdab1,e81d8e76f45369fd,M3_vru_crossing,M4_cut_in,0.178162
1e98bdb2802fdab1,22a1e427c28a77ad,M3_vru_crossing,M3_vru_crossing,0.169331
1e98bdb2802fdab1,4f663890025eab46,M3_vru_crossing,M6_temp_occupancy,0.234991
1e98bdb2802fdab1,62bad9e61da6dc44,M3_vru_crossing,M1_lead_slow_stop,0.40187
1e98bdb2802fdab1,e527e1e12a9fdc28,M3_vru_crossing,M1_lead_slow_stop,0.271822
1e98bdb2802fdab1,b080b8a75de6f465,M3_vru_crossing,M5_merge,0.361238
1e98bdb2802fdab1,d709fe4d4c483cf2,M3_vru_crossing,M5_merge,0.199142
1e98bdb2802fdab1,a26d48ddce5f4f47,M3_vru_crossing,M5_merge,0.199912
1e98bdb2802fdab1,7e92290bd886d936,M3_vru_crossing,M6_temp_occupancy,0.011642
1e98bdb2802fdab1,c4f810396985181f,M3_vru_crossing,M2_vehicle_crossing,0.305399
1e98bdb2802fdab1,b8108d7a8e6d9b0f,M3_vru_crossing,M6_temp_occupancy,0.100129
1e98bdb2802fdab1,964835b104e546b7,M3_vru_crossing,M6_temp_occupancy,0.324142
1e98bdb2802fdab1,6537fe33af0264c4,M3_vru_crossing,M4_cut_in,0.230974
1e98bdb2802fdab1,8001dede9725b235,M3_vru_crossing,M2_vehicle_crossing,0.231054
1e98bdb2802fdab1,bfb4079c7ce63a40,M3_vru_crossing,M4_cut_in,0.324142
1e98bdb2802fdab1,83aaead1d047fcfd,M3_vru_crossing,M6_temp_occupancy,0.011642
1e98bdb2802fdab1,bdbf44d435f680cc,M3_vru_crossing,M3_vru_crossing,0.086382
1e98bdb2802fdab1,37579382cdbc7907,M3_vru_crossing,M3_vru_crossing,0.082455
1e98bdb2802fdab1,51aa6df10ffa1539,M3_vru_crossing,M4_cut_in,0.320482
1e98bdb2802fdab1,46ed0d7e95c06e9c,M3_vru_crossing,M3_vru_crossing,0.078185
1e98bdb2802fdab1,f7d61c994f5c773,M3_vru_crossing,M3_vru_crossing,0.262859
1e98bdb2802fdab1,3921421d5571f009,M3_vru_crossing,M6_temp_occupancy,0.243854
1e98bdb2802fdab1,89a5c1dd7b5e34e2,M3_vru_crossing,M1_lead_slow_stop,0.363279
1e98bdb2802fdab1,1a12220e6534c2e2,M3_vru_crossing,M5_merge,0.349382
1e98bdb2802fdab1,ca571aa786fe0edc,M3_vru_crossing,M3_vru_crossing,0.31529
1e98bdb2802fdab1,15dd8b00811682c6,M3_vru_crossing,M6_temp_occupancy,0.011642
1e98bdb2802fdab1,7f159fbdf79377cf,M3_vru_crossing,M4_cut_in,0.35531
1e98bdb2802fdab1,8387e91c8d9ef4e5,M3_vru_crossing,M1_lead_slow_stop,0.117436
1e98bdb2802fdab1,2d25cf74c78398d6,M3_vru_crossing,M1_lead_slow_stop,0.100795
1e98bdb2802fdab1,2a15bffe9d0283a6,M3_vru_crossing,M2_vehicle_crossing,0.333356
1e98bdb2802fdab1,567e972333c9f8d2,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,88d928bedcb34c09,M3_vru_crossing,M4_cut_in,0.127378
1e98bdb2802fdab1,5a375264f6e08467,M3_vru_crossing,M3_vru_crossing,0.054697
1e98bdb2802fdab1,17b25328341276d5,M3_vru_crossing,M5_merge,0.35173
1e98bdb2802fdab1,a9d519a871369ec9,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,79c076bb5b2087ca,M3_vru_crossing,M6_temp_occupancy,0.218673
1e98bdb2802fdab1,c66a695593bbb676,M3_vru_crossing,M3_vru_crossing,0.052777
1e98bdb2802fdab1,180ce0d9525fefad,M3_vru_crossing,M5_merge,0.329728
1e98bdb2802fdab1,a577bd257f31c6b3,M3_vru_crossing,M2_vehicle_crossing,0.011642
1e98bdb2802fdab1,ee8a56fbf694ea41,M3_vru_crossing,M4_cut_in,0.002028
1e98bdb2802fdab1,b917f507b35f5b17,M3_vru_crossing,M2_vehicle_crossing,0.219303
1e98bdb2802fdab1,e3b4e3f3a09617e4,M3_vru_crossing,M1_lead_slow_stop,0.241266
1e98bdb2802fdab1,daaefd02b2e087b4,M3_vru_crossing,M4_cut_in,0.339767
1e98bdb2802fdab1,11baee9e26708b28,M3_vru_crossing,M2_vehicle_crossing,0.352089
1e98bdb2802fdab1,6646d8a4c3d41f86,M3_vru_crossing,M5_merge,0.375458
1e98bdb2802fdab1,315116b299899d4c,M3_vru_crossing,M4_cut_in,0.011282
1e98bdb2802fdab1,d81ce363e8e76181,M3_vru_crossing,M5_merge,0.370605
1e98bdb2802fdab1,d3ccf3a60c94897b,M3_vru_crossing,M6_temp_occupancy,0.324142
1e98bdb2802fdab1,e462adf60f7b5453,M3_vru_crossing,M4_cut_in,0.163986
1e98bdb2802fdab1,3392709446e04b2e,M3_vru_crossing,M3_vru_crossing,0.151869
1e98bdb2802fdab1,b44d525c54204290,M3_vru_crossing,M5_merge,0.109298
1e98bdb2802fdab1,c6229e407151955,M3_vru_crossing,M4_cut_in,0.011642
1e98bdb2802fdab1,335d32f832e5f076,M3_vru_crossing,M5_merge,0.347295
1e98bdb2802fdab1,d58bbf57267f9fab,M3_vru_crossing,M4_cut_in,0.025852
1e98bdb2802fdab1,6e1e3cbc291ef7,M3_vru_crossing,M1_lead_slow_stop,0.397051
1e98bdb2802fdab1,4a48386f6b1d24d5,M3_vru_crossing,M1_lead_slow_stop,0.101742
1e98bdb2802fdab1,c1a7220be20f184c,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,86ea7ff0250ae8b2,M3_vru_crossing,M6_temp_occupancy,0.011642
1e98bdb2802fdab1,3e5656d9a79ebc2d,M3_vru_crossing,M3_vru_crossing,0.324142
1e98bdb2802fdab1,e9e36d08e891398b,M3_vru_crossing,M3_vru_crossing,0.043981
1e98bdb2802fdab1,f1eead8948b039b3,M3_vru_crossing,M1_lead_slow_stop,0.376134
1e98bdb2802fdab1,d27136ce55af0d05,M3_vru_crossing,M6_temp_occupancy,0.241747
1e98bdb2802fdab1,ada91b10b7953974,M3_vru_crossing,M3_vru_crossing,0.012227
1e98bdb2802fdab1,c36348cd92f7095b,M3_vru_crossing,M1_lead_slow_stop,0.098994
1e98bdb2802fdab1,63418b1539331901,M3_vru_crossing,M5_merge,0.160132
1e98bdb2802fdab1,f432b7291cdb4115,M3_vru_crossing,M4_cut_in,0.355603
1e98bdb2802fdab1,ef74ec33e9f467eb,M3_vru_crossing,M3_vru_crossing,0.052847
1e98bdb2802fdab1,68d9bc6afeb45562,M3_vru_crossing,M2_vehicle_crossing,0.134721
1e98bdb2802fdab1,3b2734e62ea77e0b,M3_vru_crossing,M2_vehicle_crossing,0.136637
1e98bdb2802fdab1,4c66a1ff494d0326,M3_vru_crossing,M5_merge,0.280348
1e98bdb2802fdab1,5c667f775158d5c6,M3_vru_crossing,M3_vru_crossing,0.016671
1e98bdb2802fdab1,7f65791db2146b65,M3_vru_crossing,M3_vru_crossing,0.16008
1e98bdb2802fdab1,44b68799dbb7da70,M3_vru_crossing,M6_temp_occupancy,0.14147
1e98bdb2802fdab1,1a7ff74577475c4a,M3_vru_crossing,M3_vru_crossing,0.454607
1e98bdb2802fdab1,1fb56b3dc02f219,M3_vru_crossing,M5_merge,0.362743
1e98bdb2802fdab1,8f0d6e6621ba2e93,M3_vru_crossing,M1_lead_slow_stop,0.199366
1e98bdb2802fdab1,f31626a269c44694,M3_vru_crossing,M6_temp_occupancy,0.324595
1e98bdb2802fdab1,7cbf0e765fca9e76,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,476bce23b3e638d5,M3_vru_crossing,M2_vehicle_crossing,0.174091
1e98bdb2802fdab1,51d387a7e090adc5,M3_vru_crossing,M3_vru_crossing,0.372168
1e98bdb2802fdab1,7ec53982d954fb89,M3_vru_crossing,M6_temp_occupancy,0.320611
1e98bdb2802fdab1,f5cf95b720b572f9,M3_vru_crossing,M6_temp_occupancy,0.296142
1e98bdb2802fdab1,28db5dc9611a9081,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,70dffe26f853a7ef,M3_vru_crossing,M2_vehicle_crossing,0.315925
1e98bdb2802fdab1,df4c6fa6c765ec1b,M3_vru_crossing,M3_vru_crossing,0.070288
1e98bdb2802fdab1,56b1e8aced6c7bc0,M3_vru_crossing,M3_vru_crossing,0.19474
1e98bdb2802fdab1,f8c0a8cecce3a643,M3_vru_crossing,M3_vru_crossing,0.046798
1e98bdb2802fdab1,48f93b86942dfe7c,M3_vru_crossing,M6_temp_occupancy,0.351486
1e98bdb2802fdab1,16204a7755094bb7,M3_vru_crossing,M6_temp_occupancy,0.273361
1e98bdb2802fdab1,8589a58aaa319e10,M3_vru_crossing,M6_temp_occupancy,0.273361
1e98bdb2802fdab1,5ca43a44c81a6987,M3_vru_crossing,M3_vru_crossing,0.351486
1e98bdb2802fdab1,3523d1b97fde5dd7,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,529d0c9664dabfba,M3_vru_crossing,M4_cut_in,0.284078
1e98bdb2802fdab1,18d655273dfaa17b,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,ad89a673afcb15ef,M3_vru_crossing,M1_lead_slow_stop,0.331953
1e98bdb2802fdab1,5a21770f51a706ec,M3_vru_crossing,M4_cut_in,0.343323
1e98bdb2802fdab1,391579da819e88f8,M3_vru_crossing,M4_cut_in,0.046798
1e98bdb2802fdab1,48176b7209253062,M3_vru_crossing,M1_lead_slow_stop,0.096725
1e98bdb2802fdab1,4e1604c6653c917d,M3_vru_crossing,M2_vehicle_crossing,0.02902
1e98bdb2802fdab1,46be633224ba688d,M3_vru_crossing,M1_lead_slow_stop,0.358783
1e98bdb2802fdab1,a22e67eb167f1d0f,M3_vru_crossing,M5_merge,0.356051
1e98bdb2802fdab1,39d2af1de320da61,M3_vru_crossing,M3_vru_crossing,0.006902
1e98bdb2802fdab1,c92800a7dd649eb0,M3_vru_crossing,M3_vru_crossing,0.12096
1e98bdb2802fdab1,af8d2b2e7bf74387,M3_vru_crossing,M1_lead_slow_stop,0.385461
1e98bdb2802fdab1,8191df8947207928,M3_vru_crossing,M1_lead_slow_stop,0.353038
1e98bdb2802fdab1,8bbba7bd646c0988,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,e8f0bb32d5de2d24,M3_vru_crossing,M5_merge,0.195236
1e98bdb2802fdab1,c68ab5161508001f,M3_vru_crossing,M1_lead_slow_stop,0.309
1e98bdb2802fdab1,b01112211aeddce1,M3_vru_crossing,M1_lead_slow_stop,0.392491
1e98bdb2802fdab1,3c878000bc5ecd2e,M3_vru_crossing,M6_temp_occupancy,0.324142
1e98bdb2802fdab1,c57fca37918359be,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,d1874810bd087f05,M3_vru_crossing,M2_vehicle_crossing,0.022887
1e98bdb2802fdab1,9e340849e6807323,M3_vru_crossing,M4_cut_in,0.144264
1e98bdb2802fdab1,fb142b6dfa344e7d,M3_vru_crossing,M6_temp_occupancy,0.046798
1e98bdb2802fdab1,b4593a7849572046,M3_vru_crossing,M5_merge,0.351486
1e98bdb2802fdab1,c1829351929da04a,M3_vru_crossing,M2_vehicle_crossing,0.074888
1e98bdb2802fdab1,61c2c10de0115d4c,M3_vru_crossing,M4_cut_in,0.117497
1e98bdb2802fdab1,193973f267c0e3f8,M3_vru_crossing,M1_lead_slow_stop,0.275547
1e98bdb2802fdab1,6746a47d4cb56041,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,8cc939e8a0e6cf,M3_vru_crossing,M5_merge,0.183313
1e98bdb2802fdab1,ebecaff060dfaf5,M3_vru_crossing,M5_merge,0.214068
1e98bdb2802fdab1,36b6d206313b0dc2,M3_vru_crossing,M2_vehicle_crossing,0.333356
1e98bdb2802fdab1,fa7aa51eec4fcc0f,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,a3a693cb9130f131,M3_vru_crossing,M5_merge,0.196543
1e98bdb2802fdab1,5e6868e3cf3bf22e,M3_vru_crossing,M2_vehicle_crossing,0.155282
1e98bdb2802fdab1,db2d22849b9faaeb,M3_vru_crossing,M4_cut_in,0.350662
1e98bdb2802fdab1,4f19a78e73788325,M3_vru_crossing,M2_vehicle_crossing,0.278298
1e98bdb2802fdab1,cb033836fe55cb71,M3_vru_crossing,M1_lead_slow_stop,0.122391
1e98bdb2802fdab1,ddb565dc089efb79,M3_vru_crossing,M3_vru_crossing,0.046798
1e98bdb2802fdab1,645144353bbfdecc,M3_vru_crossing,M2_vehicle_crossing,0.041928
1e98bdb2802fdab1,d70bd171d452a911,M3_vru_crossing,M6_temp_occupancy,0.042093
1e98bdb2802fdab1,2bc410d4ce756f24,M3_vru_crossing,M3_vru_crossing,0.022976
1e98bdb2802fdab1,33baa7bec0df48e6,M3_vru_crossing,M6_temp_occupancy,0.350312
1e98bdb2802fdab1,5a9136943505a0c8,M3_vru_crossing,M4_cut_in,0.384947
1e98bdb2802fdab1,bf4a3094f06db35a,M3_vru_crossing,M2_vehicle_crossing,0.351486
1e98bdb2802fdab1,ef15a936dcbdae22,M3_vru_crossing,M5_merge,0.356637
1e98bdb2802fdab1,5fbe9ec16c1da7,M3_vru_crossing,M6_temp_occupancy,0.351486
