file,scenario_id,ego_speed,primary_mechanism,auxiliary_mechanism_tags,n_actors,evidence
tfrecord-00409-of-01000_470.json,a6d046e69e0d70f8,9.32,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge,61,"{""M2"": {""lat_span"": 10.81}, ""M5"": {""lon0"": -14.57, ""lon_end"": 26.68}}"
tfrecord-00225-of-01000_22.json,c9480da31a60fcc2,2.11,M4_cut_in,M4_cut_in,9,"{""M4"": {""lat0"": -6.96, ""lat_min"": 0.94}}"
tfrecord-00029-of-01000_308.json,88a9394e697b46b5,1.1,M4_cut_in,M5_merge;M4_cut_in,47,"{""M5"": {""lon0"": -16.41, ""lon_end"": 6.33}, ""M4"": {""lat0"": -2.98, ""lat_min"": 1.04}}"
tfrecord-00158-of-01000_284.json,e45d6186a129c08e,2.46,M1_lead_slow_stop,M1_lead_slow_stop,33,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00186-of-01000_443.json,4cf087e719e4d376,4.33,M4_cut_in,M4_cut_in;M5_merge,37,"{""M4"": {""lat0"": 15.28, ""lat_min"": 1.24}, ""M5"": {""lon0"": -61.62, ""lon_end"": 23.68}}"
tfrecord-00149-of-01000_358.json,5d2698033ea1a8e,0.0,M1_lead_slow_stop,M2_vehicle_crossing;M1_lead_slow_stop;M3_vru_crossing;M6_temp_occupancy,77,"{""M2"": {""lat_span"": 25.71}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M3"": {""lat_span"": 8.08}, ""M6"": {""lat_end"": -8.14}}"
tfrecord-00101-of-01000_146.json,26601b4e0e08fccf,16.19,M4_cut_in,M4_cut_in;M5_merge,22,"{""M4"": {""lat0"": -3.47, ""lat_min"": 0.17}, ""M5"": {""lon0"": -31.09, ""lon_end"": 103.46}}"
tfrecord-00314-of-01000_357.json,fe5ec75843639e14,0.0,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,25,"{""M2"": {""lat_span"": 35.82}, ""M4"": {""lat0"": -20.52, ""lat_min"": 0.23}}"
tfrecord-00447-of-01000_433.json,b146114ac1f3ed5,0.01,M1_lead_slow_stop,M1_lead_slow_stop;M3_vru_crossing;M6_temp_occupancy,123,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M3"": {""lat_span"": 4.59}, ""M6"": {""lat_end"": 5.37}}"
tfrecord-00318-of-01000_252.json,b095ae487a91e2d3,6.47,M4_cut_in,M4_cut_in,75,"{""M4"": {""lat0"": -14.68, ""lat_min"": 0.53}}"
tfrecord-00186-of-01000_416.json,237c203aedd1ca77,7.67,M5_merge,M5_merge;M6_temp_occupancy,32,"{""M5"": {""lon0"": -37.08, ""lon_end"": 10.63}, ""M6"": {""lat_end"": -3.41}}"
tfrecord-00184-of-01000_359.json,86c5f4b68c7c42c2,0.0,M4_cut_in,M4_cut_in,57,"{""M4"": {""lat0"": -2.67, ""lat_min"": 0.21}}"
tfrecord-00457-of-01000_165.json,8c37609008012e46,1.24,M0_none,,14,{}
tfrecord-00079-of-01000_107.json,ae1c13eec5eeef51,17.34,M5_merge,M5_merge,27,"{""M5"": {""lon0"": -41.77, ""lon_end"": 86.69}}"
tfrecord-00205-of-01000_130.json,570f711ea6dd606a,4.69,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in,55,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M4"": {""lat0"": 9.08, ""lat_min"": 0.26}}"
tfrecord-00459-of-01000_39.json,298b946608e80c46,0.0,M3_vru_crossing,M3_vru_crossing;M6_temp_occupancy,149,"{""M3"": {""lat_span"": 11.2}, ""M6"": {""lat_end"": -10.42}}"
tfrecord-00362-of-01000_78.json,347a6b7d4be20d61,0.0,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,69,"{""M2"": {""lat_span"": 75.78}, ""M4"": {""lat0"": 2.99, ""lat_min"": 0.41}}"
tfrecord-00111-of-01000_172.json,34a86684fcd39369,0.44,M3_vru_crossing,M3_vru_crossing,127,"{""M3"": {""lat_span"": 5.02}}"
tfrecord-00341-of-01000_432.json,45098444582ddf9d,5.1,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,46,"{""M5"": {""lon0"": -17.83, ""lon_end"": 21.47}, ""M1"": {""min_spd"": 0.96, ""dspd"": 0.25}}"
tfrecord-00484-of-01000_451.json,1f156dd37442122b,0.0,M0_none,,99,{}
tfrecord-00455-of-01000_287.json,5d5c303083b2d5cb,0.0,M2_vehicle_crossing,M4_cut_in;M2_vehicle_crossing,41,"{""M4"": {""lat0"": -29.39, ""lat_min"": 0.13}, ""M2"": {""lat_span"": 9.0}}"
tfrecord-00396-of-01000_318.json,841825f7156891c2,5.28,M4_cut_in,M4_cut_in,153,"{""M4"": {""lat0"": -2.79, ""lat_min"": 0.34}}"
tfrecord-00040-of-01000_56.json,c922c9ffeb66bddc,3.03,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing;M5_merge,58,"{""M1"": {""min_spd"": 0.09, ""dspd"": 0.35}, ""M2"": {""lat_span"": 4.43}, ""M5"": {""lon0"": -47.42, ""lon_end"": 9.09}}"
tfrecord-00296-of-01000_470.json,7051c08b2947f44f,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M3_vru_crossing;M6_temp_occupancy,153,"{""M1"": {""min_spd"": 0.25, ""dspd"": 0.28}, ""M3"": {""lat_span"": 6.33}, ""M6"": {""lat_end"": -7.8}}"
tfrecord-00139-of-01000_279.json,3db2d9746b4272b5,2.62,M5_merge,M5_merge,69,"{""M5"": {""lon0"": -37.84, ""lon_end"": 6.81}}"
tfrecord-00055-of-01000_417.json,d9485c325c197d42,2.66,M1_lead_slow_stop,M1_lead_slow_stop,84,"{""M1"": {""min_spd"": 0.34, ""dspd"": 0.65}}"
tfrecord-00168-of-01000_241.json,e0ebe2c2f410daf7,4.87,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing,17,"{""M5"": {""lon0"": -18.84, ""lon_end"": 11.99}, ""M2"": {""lat_span"": 11.4}}"
tfrecord-00461-of-01000_391.json,4b745ba771d899ff,7.13,M4_cut_in,M4_cut_in,16,"{""M4"": {""lat0"": 7.2, ""lat_min"": 0.19}}"
tfrecord-00438-of-01000_409.json,b0f23784bcd30ebb,0.09,M5_merge,M5_merge,28,"{""M5"": {""lon0"": -0.05, ""lon_end"": 15.7}}"
tfrecord-00271-of-01000_0.json,2f54e21295e27728,1.62,M4_cut_in,M5_merge;M4_cut_in,29,"{""M5"": {""lon0"": -7.96, ""lon_end"": 13.02}, ""M4"": {""lat0"": 7.08, ""lat_min"": 0.06}}"
tfrecord-00344-of-01000_148.json,f1d86834e13221d9,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M3_vru_crossing;M4_cut_in,34,"{""M1"": {""min_spd"": 0.02, ""dspd"": 2.14}, ""M3"": {""lat_span"": 11.36}, ""M4"": {""lat0"": -4.15, ""lat_min"": 0.22}}"
tfrecord-00198-of-01000_414.json,9bffdb99c89d9d2f,4.57,M4_cut_in,M4_cut_in;M5_merge,25,"{""M4"": {""lat0"": 3.35, ""lat_min"": 1.26}, ""M5"": {""lon0"": -22.56, ""lon_end"": 4.85}}"
tfrecord-00231-of-01000_323.json,ed1899806245ee79,0.85,M4_cut_in,M4_cut_in,20,"{""M4"": {""lat0"": 10.89, ""lat_min"": 0.31}}"
tfrecord-00141-of-01000_441.json,269bbde0a6e07cf9,8.08,M0_none,,24,{}
tfrecord-00464-of-01000_429.json,6e82e99a080419dd,5.66,M4_cut_in,M4_cut_in,3,"{""M4"": {""lat0"": 11.22, ""lat_min"": 0.68}}"
tfrecord-00195-of-01000_129.json,d048c487578f1f09,0.71,M1_lead_slow_stop,M2_vehicle_crossing;M6_temp_occupancy;M1_lead_slow_stop,18,"{""M2"": {""lat_span"": 53.06}, ""M6"": {""lat_end"": -3.36}, ""M1"": {""min_spd"": 0.02, ""dspd"": 1.5}}"
tfrecord-00464-of-01000_292.json,10e5f6552c410d46,18.15,M5_merge,M5_merge,13,"{""M5"": {""lon0"": -46.88, ""lon_end"": 97.88}}"
tfrecord-00405-of-01000_161.json,c9f432ced033a735,0.01,M4_cut_in,M4_cut_in,41,"{""M4"": {""lat0"": 11.44, ""lat_min"": 0.07}}"
tfrecord-00418-of-01000_170.json,a931a8e538cd89e6,7.82,M0_none,,20,{}
tfrecord-00310-of-01000_406.json,8a607a48169ddf92,0.28,M1_lead_slow_stop,M6_temp_occupancy;M2_vehicle_crossing;M1_lead_slow_stop,16,"{""M6"": {""lat_end"": -64.65}, ""M2"": {""lat_span"": 27.93}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00060-of-01000_54.json,2b7d757a9e4836f2,0.0,M0_none,,79,{}
tfrecord-00179-of-01000_317.json,44b5c05836944830,1.39,M5_merge,M5_merge,64,"{""M5"": {""lon0"": -16.08, ""lon_end"": 15.64}}"
tfrecord-00460-of-01000_15.json,5b20a9f50e3e57e5,5.04,M1_lead_slow_stop,M1_lead_slow_stop,16,"{""M1"": {""min_spd"": 0.02, ""dspd"": -0.02}}"
tfrecord-00360-of-01000_10.json,eea25e73fa1232e0,0.0,M0_none,,69,{}
tfrecord-00127-of-01000_357.json,e8c06de89daaad9a,2.22,M0_none,,122,{}
tfrecord-00316-of-01000_313.json,be9873b1b2a81e36,0.0,M2_vehicle_crossing,M6_temp_occupancy;M2_vehicle_crossing,43,"{""M6"": {""lat_end"": 10.9}, ""M2"": {""lat_span"": 31.27}}"
tfrecord-00028-of-01000_424.json,c5da987ccd2c0c86,0.0,M3_vru_crossing,M5_merge;M3_vru_crossing,116,"{""M5"": {""lon0"": -17.31, ""lon_end"": 10.93}, ""M3"": {""lat_span"": 4.52}}"
tfrecord-00268-of-01000_357.json,42dc6673302be70e,2.96,M0_none,,24,{}
tfrecord-00029-of-01000_331.json,79764601fb21f76e,0.0,M1_lead_slow_stop,M4_cut_in;M1_lead_slow_stop,86,"{""M4"": {""lat0"": -6.08, ""lat_min"": 0.05}, ""M1"": {""min_spd"": 0.0, ""dspd"": -0.05}}"
tfrecord-00112-of-01000_350.json,42a515e088bf0364,3.64,M2_vehicle_crossing,M2_vehicle_crossing,19,"{""M2"": {""lat_span"": 33.54}}"
tfrecord-00388-of-01000_493.json,cac99437ece7604b,18.52,M4_cut_in,M4_cut_in;M6_temp_occupancy,46,"{""M4"": {""lat0"": 6.55, ""lat_min"": 1.47}, ""M6"": {""lat_end"": -3.05}}"
tfrecord-00426-of-01000_326.json,a9e3ac567e1c9d50,0.86,M0_none,,60,{}
tfrecord-00245-of-01000_448.json,90c6b61344e1c152,0.15,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,58,"{""M2"": {""lat_span"": 21.46}, ""M4"": {""lat0"": -8.35, ""lat_min"": 0.11}}"
tfrecord-00070-of-01000_84.json,c3880f13627d621a,4.61,M1_lead_slow_stop,M1_lead_slow_stop,11,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00083-of-01000_154.json,8a6c191c4a78a97b,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in;M2_vehicle_crossing,80,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M4"": {""lat0"": -38.28, ""lat_min"": 0.97}, ""M2"": {""lat_span"": 84.86}}"
tfrecord-00305-of-01000_94.json,b2a72c78e499209a,4.28,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,23,"{""M2"": {""lat_span"": 21.75}, ""M4"": {""lat0"": 11.72, ""lat_min"": 0.42}}"
tfrecord-00310-of-01000_181.json,2e0708fc4d55fee2,0.0,M0_none,,111,{}
tfrecord-00382-of-01000_441.json,3c8eb5c1e2a1e40,5.28,M4_cut_in,M6_temp_occupancy;M4_cut_in,17,"{""M6"": {""lat_end"": -28.02}, ""M4"": {""lat0"": 8.67, ""lat_min"": 1.11}}"
tfrecord-00410-of-01000_446.json,1ebd06f537a8bb5b,1.34,M0_none,,161,{}
tfrecord-00403-of-01000_352.json,4807d4db5348cd77,13.35,M4_cut_in,M4_cut_in;M5_merge,33,"{""M4"": {""lat0"": -5.48, ""lat_min"": 0.27}, ""M5"": {""lon0"": -8.01, ""lon_end"": 145.92}}"
tfrecord-00391-of-01000_194.json,bfd0515b72ec4d1a,5.64,M1_lead_slow_stop,M1_lead_slow_stop,19,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00210-of-01000_187.json,95eba72aeeb8301a,0.0,M0_none,,38,{}
tfrecord-00115-of-01000_180.json,8275d117db6255be,11.2,M4_cut_in,M4_cut_in,31,"{""M4"": {""lat0"": -12.18, ""lat_min"": 0.05}}"
tfrecord-00241-of-01000_417.json,64b17dcb33cc5433,5.0,M1_lead_slow_stop,M2_vehicle_crossing;M5_merge;M1_lead_slow_stop,33,"{""M2"": {""lat_span"": 6.35}, ""M5"": {""lon0"": -11.62, ""lon_end"": 31.91}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00031-of-01000_196.json,3230b5b5127da148,5.83,M5_merge,M5_merge,25,"{""M5"": {""lon0"": -13.67, ""lon_end"": 7.54}}"
tfrecord-00340-of-01000_282.json,96f69b017d6f5587,0.0,M0_none,,24,{}
tfrecord-00428-of-01000_306.json,259b607d46c6235c,10.73,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing;M4_cut_in,66,"{""M5"": {""lon0"": -20.74, ""lon_end"": 28.38}, ""M2"": {""lat_span"": 4.37}, ""M4"": {""lat0"": 4.27, ""lat_min"": 0.01}}"
tfrecord-00121-of-01000_277.json,cdb2bf8a164534b9,2.53,M0_none,,28,{}
tfrecord-00441-of-01000_454.json,37a42b92f970d40c,3.63,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,172,"{""M2"": {""lat_span"": 7.97}, ""M4"": {""lat0"": -3.39, ""lat_min"": 0.94}}"
tfrecord-00040-of-01000_285.json,2710d692bb45429e,4.54,M5_merge,M5_merge,28,"{""M5"": {""lon0"": -12.85, ""lon_end"": 22.3}}"
tfrecord-00126-of-01000_143.json,33efd7168f6a4744,12.14,M5_merge,M5_merge,4,"{""M5"": {""lon0"": -43.58, ""lon_end"": 56.46}}"
tfrecord-00468-of-01000_189.json,12390db2d427a857,14.88,M5_merge,M5_merge,32,"{""M5"": {""lon0"": -30.41, ""lon_end"": 100.04}}"
tfrecord-00050-of-01000_427.json,6ef75c67f577dd5a,0.0,M1_lead_slow_stop,M1_lead_slow_stop,26,"{""M1"": {""min_spd"": 0.01, ""dspd"": -0.41}}"
tfrecord-00322-of-01000_461.json,5af574a8734df6ca,1.67,M5_merge,M5_merge,62,"{""M5"": {""lon0"": -10.27, ""lon_end"": 3.73}}"
tfrecord-00249-of-01000_423.json,9fbc6ba201ac6089,8.12,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,18,"{""M2"": {""lat_span"": 13.54}, ""M4"": {""lat0"": 12.03, ""lat_min"": 0.13}, ""M5"": {""lon0"": -14.86, ""lon_end"": 23.83}}"
tfrecord-00466-of-01000_418.json,c88daf9ffa2fefa9,6.53,M1_lead_slow_stop,M4_cut_in;M5_merge;M1_lead_slow_stop,54,"{""M4"": {""lat0"": 2.79, ""lat_min"": 0.95}, ""M5"": {""lon0"": -19.7, ""lon_end"": 27.33}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00407-of-01000_413.json,eff8594e6a8a3716,5.39,M1_lead_slow_stop,M1_lead_slow_stop,21,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00113-of-01000_166.json,e830adc0d2e15b3e,4.94,M6_temp_occupancy,M6_temp_occupancy,95,"{""M6"": {""lat_end"": -3.94}}"
tfrecord-00243-of-01000_236.json,b00d231124e7f9b5,20.04,M5_merge,M5_merge,27,"{""M5"": {""lon0"": -32.51, ""lon_end"": 135.02}}"
tfrecord-00102-of-01000_145.json,2903e09d6e078ee7,0.0,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M6_temp_occupancy,227,"{""M2"": {""lat_span"": 18.78}, ""M4"": {""lat0"": 17.9, ""lat_min"": 0.2}, ""M6"": {""lat_end"": 5.56}}"
tfrecord-00071-of-01000_104.json,9d93163515e15e09,3.46,M5_merge,M5_merge,133,"{""M5"": {""lon0"": -15.34, ""lon_end"": 4.47}}"
tfrecord-00241-of-01000_236.json,a2545cadf6a23d71,3.72,M5_merge,M5_merge;M6_temp_occupancy,39,"{""M5"": {""lon0"": -12.24, ""lon_end"": 17.01}, ""M6"": {""lat_end"": -3.3}}"
tfrecord-00407-of-01000_364.json,b7c231dd9017b560,14.49,M4_cut_in,M5_merge;M4_cut_in,66,"{""M5"": {""lon0"": -43.02, ""lon_end"": 50.44}, ""M4"": {""lat0"": 3.18, ""lat_min"": 0.99}}"
tfrecord-00183-of-01000_142.json,b7f2a678c3b2504c,1.09,M4_cut_in,M4_cut_in,69,"{""M4"": {""lat0"": 6.0, ""lat_min"": 1.36}}"
tfrecord-00313-of-01000_50.json,cdd613881544bca1,0.1,M0_none,,22,{}
tfrecord-00015-of-01000_136.json,470bfc88418929a6,3.75,M4_cut_in,M4_cut_in;M5_merge,42,"{""M4"": {""lat0"": -3.21, ""lat_min"": 1.41}, ""M5"": {""lon0"": -34.16, ""lon_end"": 9.07}}"
tfrecord-00363-of-01000_340.json,ad5567eafc987f6,7.43,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge;M4_cut_in,17,"{""M2"": {""lat_span"": 11.86}, ""M5"": {""lon0"": -65.76, ""lon_end"": 8.86}, ""M4"": {""lat0"": 10.68, ""lat_min"": 0.35}}"
tfrecord-00081-of-01000_339.json,7cf33c531f9ddca5,0.0,M2_vehicle_crossing,M3_vru_crossing;M2_vehicle_crossing;M4_cut_in,156,"{""M3"": {""lat_span"": 8.46}, ""M2"": {""lat_span"": 5.59}, ""M4"": {""lat0"": 4.05, ""lat_min"": 0.17}}"
tfrecord-00079-of-01000_407.json,547cfb36ca1b7b8a,0.1,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,10,"{""M2"": {""lat_span"": 99.22}, ""M4"": {""lat0"": -55.05, ""lat_min"": 0.64}}"
tfrecord-00230-of-01000_43.json,c55b8287a0e240c8,10.87,M4_cut_in,M5_merge;M4_cut_in,16,"{""M5"": {""lon0"": -53.26, ""lon_end"": 12.61}, ""M4"": {""lat0"": -13.07, ""lat_min"": 0.3}}"
tfrecord-00055-of-01000_181.json,7a79f698fd39852a,15.87,M5_merge,M5_merge,41,"{""M5"": {""lon0"": -39.81, ""lon_end"": 53.24}}"
tfrecord-00314-of-01000_72.json,faccc7a89a4f6927,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M3_vru_crossing;M6_temp_occupancy,94,"{""M1"": {""min_spd"": 0.02, ""dspd"": 0.09}, ""M3"": {""lat_span"": 10.99}, ""M6"": {""lat_end"": -9.85}}"
tfrecord-00236-of-01000_99.json,c7c035941b8e2850,3.4,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing;M5_merge,30,"{""M1"": {""min_spd"": 0.82, ""dspd"": 0.05}, ""M2"": {""lat_span"": 22.99}, ""M5"": {""lon0"": -2.98, ""lon_end"": 4.22}}"
tfrecord-00098-of-01000_233.json,b9d21dbf06d8ab8a,18.39,M5_merge,M5_merge,46,"{""M5"": {""lon0"": -40.55, ""lon_end"": 121.07}}"
tfrecord-00283-of-01000_377.json,407238a650cd0658,20.14,M5_merge,M5_merge,13,"{""M5"": {""lon0"": -61.4, ""lon_end"": 109.15}}"
tfrecord-00088-of-01000_351.json,841fc38709a54966,11.47,M2_vehicle_crossing,M5_merge;M4_cut_in;M6_temp_occupancy;M2_vehicle_crossing,37,"{""M5"": {""lon0"": -39.55, ""lon_end"": 7.45}, ""M4"": {""lat0"": 5.49, ""lat_min"": 0.21}, ""M6"": {""lat_end"": -4.07}, ""M2"": {""lat_span"": 5.28}}"
tfrecord-00022-of-01000_347.json,6d453bda4853469a,5.33,M4_cut_in,M5_merge;M4_cut_in,33,"{""M5"": {""lon0"": -26.34, ""lon_end"": 18.92}, ""M4"": {""lat0"": -2.66, ""lat_min"": 0.34}}"
tfrecord-00044-of-01000_237.json,b846f4cf02bcb626,1.84,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge,41,"{""M2"": {""lat_span"": 10.11}, ""M5"": {""lon0"": -7.22, ""lon_end"": 17.85}}"
tfrecord-00227-of-01000_183.json,d7c252bfc6f56d82,0.0,M1_lead_slow_stop,M1_lead_slow_stop,20,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00223-of-01000_368.json,e4e89aa91b4c7453,2.07,M6_temp_occupancy,M6_temp_occupancy,78,"{""M6"": {""lat_end"": -3.48}}"
tfrecord-00484-of-01000_151.json,e8b98e61fac19057,0.02,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in,95,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M4"": {""lat0"": -9.59, ""lat_min"": 0.08}}"
tfrecord-00490-of-01000_117.json,d9df01a710419cf5,10.22,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,47,"{""M1"": {""min_spd"": 0.02, ""dspd"": 5.79}, ""M5"": {""lon0"": -19.73, ""lon_end"": 33.45}}"
tfrecord-00437-of-01000_66.json,9cec5c0c3d51c9d9,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing;M6_temp_occupancy;M3_vru_crossing,17,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M2"": {""lat_span"": 8.32}, ""M6"": {""lat_end"": -6.94}, ""M3"": {""lat_span"": 4.58}}"
tfrecord-00363-of-01000_165.json,a6f87222bea0e7ce,4.55,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,100,"{""M2"": {""lat_span"": 50.14}, ""M4"": {""lat0"": 49.99, ""lat_min"": 0.01}, ""M5"": {""lon0"": -3.61, ""lon_end"": 16.96}}"
tfrecord-00485-of-01000_382.json,90a659332be3c7c2,15.19,M6_temp_occupancy,M6_temp_occupancy,74,"{""M6"": {""lat_end"": 3.16}}"
tfrecord-00396-of-01000_171.json,734b8de34e38dbf9,7.81,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge;M6_temp_occupancy,34,"{""M1"": {""min_spd"": 3.26, ""dspd"": 3.73}, ""M5"": {""lon0"": -14.32, ""lon_end"": 30.34}, ""M6"": {""lat_end"": 5.53}}"
tfrecord-00280-of-01000_276.json,a8e1a102d930cd28,0.16,M2_vehicle_crossing,M2_vehicle_crossing,11,"{""M2"": {""lat_span"": 17.82}}"
tfrecord-00391-of-01000_148.json,1d31bf718097e1e4,0.27,M1_lead_slow_stop,M1_lead_slow_stop,45,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00486-of-01000_448.json,ed9e270426b37b6,0.0,M0_none,,84,{}
tfrecord-00192-of-01000_67.json,1cce654e2f3ae155,5.72,M1_lead_slow_stop,M2_vehicle_crossing;M6_temp_occupancy;M1_lead_slow_stop;M5_merge,58,"{""M2"": {""lat_span"": 5.01}, ""M6"": {""lat_end"": 8.12}, ""M1"": {""min_spd"": 2.43, ""dspd"": 2.98}, ""M5"": {""lon0"": -36.32, ""lon_end"": 14.05}}"
tfrecord-00428-of-01000_79.json,b44e5a5d18faeca9,18.45,M4_cut_in,M5_merge;M4_cut_in,23,"{""M5"": {""lon0"": -9.97, ""lon_end"": 133.92}, ""M4"": {""lat0"": 3.68, ""lat_min"": 0.63}}"
tfrecord-00424-of-01000_179.json,34bc09684b77ecb3,5.56,M0_none,,18,{}
tfrecord-00056-of-01000_361.json,6edcda0620cd3bf8,18.7,M4_cut_in,M4_cut_in;M5_merge,48,"{""M4"": {""lat0"": -3.41, ""lat_min"": 0.06}, ""M5"": {""lon0"": -59.02, ""lon_end"": 88.95}}"
tfrecord-00070-of-01000_16.json,9d364176377b09e0,0.12,M4_cut_in,M4_cut_in;M6_temp_occupancy,117,"{""M4"": {""lat0"": -72.66, ""lat_min"": 0.39}, ""M6"": {""lat_end"": -17.58}}"
tfrecord-00307-of-01000_238.json,1fdbc0212d8c6343,17.9,M5_merge,M5_merge,15,"{""M5"": {""lon0"": -25.62, ""lon_end"": 119.89}}"
tfrecord-00220-of-01000_44.json,fa12b579389be39e,7.87,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,17,"{""M1"": {""min_spd"": 0.72, ""dspd"": 5.26}, ""M5"": {""lon0"": -18.4, ""lon_end"": 11.81}}"
tfrecord-00041-of-01000_279.json,daf841e5a17e28f9,0.0,M6_temp_occupancy,M6_temp_occupancy,10,"{""M6"": {""lat_end"": -5.95}}"
tfrecord-00053-of-01000_171.json,827d68ee630d95eb,1.77,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge,41,"{""M2"": {""lat_span"": 16.67}, ""M5"": {""lon0"": -5.5, ""lon_end"": 3.28}}"
tfrecord-00267-of-01000_323.json,3f67292bea19aee2,0.9,M0_none,,80,{}
tfrecord-00208-of-01000_418.json,1de6659cab2632d7,20.19,M2_vehicle_crossing,M4_cut_in;M5_merge;M2_vehicle_crossing,14,"{""M4"": {""lat0"": 3.59, ""lat_min"": 1.24}, ""M5"": {""lon0"": -63.23, ""lon_end"": 118.36}, ""M2"": {""lat_span"": 9.07}}"
tfrecord-00005-of-01000_340.json,d48bf1ec2202ccbb,0.0,M3_vru_crossing,M3_vru_crossing;M6_temp_occupancy,73,"{""M3"": {""lat_span"": 11.99}, ""M6"": {""lat_end"": 12.58}}"
tfrecord-00382-of-01000_361.json,2d176b2e942a2db1,4.85,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing;M4_cut_in,187,"{""M5"": {""lon0"": -14.86, ""lon_end"": 38.21}, ""M2"": {""lat_span"": 5.11}, ""M4"": {""lat0"": -4.9, ""lat_min"": 0.03}}"
tfrecord-00343-of-01000_3.json,2d12fbf36c7dc823,6.73,M4_cut_in,M4_cut_in;M5_merge,8,"{""M4"": {""lat0"": 4.0, ""lat_min"": 0.89}, ""M5"": {""lon0"": -21.48, ""lon_end"": 25.36}}"
tfrecord-00367-of-01000_132.json,2f3ffd7418e8822c,0.0,M0_none,,74,{}
tfrecord-00369-of-01000_431.json,baa00b31cc2de5ca,9.22,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,55,"{""M2"": {""lat_span"": 22.0}, ""M4"": {""lat0"": -20.7, ""lat_min"": 0.61}, ""M5"": {""lon0"": -8.93, ""lon_end"": 47.71}}"
tfrecord-00363-of-01000_317.json,d845cdde3b007add,5.62,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in;M6_temp_occupancy,46,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M4"": {""lat0"": -14.21, ""lat_min"": 0.05}, ""M6"": {""lat_end"": -3.52}}"
tfrecord-00060-of-01000_71.json,d4b169e197d58726,17.79,M0_none,,40,{}
tfrecord-00225-of-01000_477.json,d63df51f7ab9540f,4.53,M4_cut_in,M4_cut_in,23,"{""M4"": {""lat0"": 2.65, ""lat_min"": 0.82}}"
tfrecord-00484-of-01000_135.json,a2a969b34bd92154,16.57,M1_lead_slow_stop,M1_lead_slow_stop;M6_temp_occupancy;M2_vehicle_crossing;M5_merge,76,"{""M1"": {""min_spd"": 8.48, ""dspd"": 4.43}, ""M6"": {""lat_end"": 19.64}, ""M2"": {""lat_span"": 4.93}, ""M5"": {""lon0"": -70.25, ""lon_end"": 45.84}}"
tfrecord-00095-of-01000_361.json,655b413dc0474093,15.71,M5_merge,M5_merge,90,"{""M5"": {""lon0"": -54.68, ""lon_end"": 82.83}}"
