scenario,town,route,raw_route,usable_by_results,frames,approx_train_samples
HardBreakRoute,Town12,Town12_Rep0_4432_0_route0_07_25_03_52_23,1,1,109,93
HardBreakRoute,Town12,Town12_Rep0_4436_0_route0_07_24_18_09_53,1,1,103,87
HardBreakRoute,Town12,Town12_Rep0_586_0_route0_07_24_15_47_36,1,0,87,0
HardBreakRoute,Town12,Town12_Rep0_614_0_route0_07_25_07_50_13,1,1,102,86
HardBreakRoute,Town12,Town12_Rep0_649_0_route0_07_25_04_50_18,1,1,103,87
HardBreakRoute,Town12,Town12_Rep0_677_0_route0_07_24_22_57_59,1,1,574,558
HardBreakRoute,Town12,Town12_Rep0_707_0_route0_07_25_02_38_40,1,1,104,88
HardBreakRoute,Town12,Town12_Rep0_760_0_route0_07_25_06_07_20,1,1,159,143
HardBreakRoute,Town12,Town12_Rep0_767_0_route0_07_25_01_55_11,1,1,107,91
HardBreakRoute,Town12,Town12_Rep0_807_0_route0_07_25_01_13_44,1,1,93,77
HardBreakRoute,Town12,Town12_Rep0_821_0_route0_07_24_20_38_39,1,1,157,141
HardBreakRoute,Town12,Town12_Rep0_947_0_route0_07_25_01_41_18,1,1,107,91
HardBreakRoute,Town12,Town12_Rep0_954_0_route0_07_24_18_56_13,1,1,127,111
HardBreakRoute,Town13,Town13_Rep0_1015_0_route0_07_24_23_22_43,1,0,91,0
HardBreakRoute,Town13,Town13_Rep0_1030_0_route0_07_25_06_08_23,1,1,88,72
HardBreakRoute,Town13,Town13_Rep0_1032_0_route0_07_24_15_08_34,1,1,98,82
HardBreakRoute,Town13,Town13_Rep0_1049_0_route0_07_25_00_06_39,1,1,286,270
HardBreakRoute,Town13,Town13_Rep0_1056_0_route0_07_24_18_59_39,1,1,103,87
HardBreakRoute,Town13,Town13_Rep0_1091_0_route0_07_25_04_05_28,1,1,104,88
HardBreakRoute,Town13,Town13_Rep0_1100_0_route0_07_24_14_36_02,1,1,93,77
HardBreakRoute,Town13,Town13_Rep0_1116_0_route0_07_25_05_17_48,1,1,85,69
HardBreakRoute,Town13,Town13_Rep0_1122_0_route0_07_24_18_49_49,1,1,194,178
HardBreakRoute,Town13,Town13_Rep0_1134_0_route0_07_24_15_37_11,1,1,120,104
HardBreakRoute,Town13,Town13_Rep0_1150_0_route0_07_25_08_45_16,1,1,94,78
HardBreakRoute,Town13,Town13_Rep0_1152_0_route0_07_25_07_56_19,1,1,265,249
HardBreakRoute,Town13,Town13_Rep0_1177_0_route0_07_25_10_04_32,1,1,106,90
HardBreakRoute,Town13,Town13_Rep0_1179_0_route0_07_25_00_40_02,1,1,132,116
HardBreakRoute,Town13,Town13_Rep0_1190_0_route0_07_25_08_50_59,1,1,933,917
HardBreakRoute,Town13,Town13_Rep0_1196_0_route0_07_24_19_14_30,1,1,138,122
HardBreakRoute,Town13,Town13_Rep0_1211_0_route0_07_25_08_29_06,1,1,142,126
HardBreakRoute,Town13,Town13_Rep0_1229_0_route0_07_24_14_12_32,1,1,103,87
HardBreakRoute,Town13,Town13_Rep0_1240_0_route0_07_24_23_07_45,1,1,279,263
HardBreakRoute,Town13,Town13_Rep0_1258_0_route0_07_24_21_12_24,1,1,106,90
HardBreakRoute,Town13,Town13_Rep0_1269_0_route0_07_25_07_06_38,1,1,108,92
HardBreakRoute,Town13,Town13_Rep0_1275_0_route0_07_25_05_27_14,1,1,102,86
HardBreakRoute,Town13,Town13_Rep0_1325_0_route0_07_25_06_40_29,1,1,141,125
HardBreakRoute,Town13,Town13_Rep0_1327_0_route0_07_25_04_49_29,1,1,82,66
HardBreakRoute,Town13,Town13_Rep0_1342_0_route0_07_25_03_44_54,1,1,90,74
HardBreakRoute,Town13,Town13_Rep0_1360_0_route0_07_24_19_11_52,1,1,269,253
HardBreakRoute,Town13,Town13_Rep0_1372_0_route0_07_25_07_36_02,1,1,101,85
HardBreakRoute,Town13,Town13_Rep0_1387_0_route0_07_24_14_57_20,1,1,85,69
HardBreakRoute,Town13,Town13_Rep0_1415_0_route0_07_24_22_12_36,1,1,119,103
HardBreakRoute,Town13,Town13_Rep0_1493_0_route0_07_25_05_18_05,1,1,116,100
HardBreakRoute,Town13,Town13_Rep0_1520_0_route0_07_24_15_35_42,1,1,107,91
HardBreakRoute,Town13,Town13_Rep0_1529_0_route0_07_24_16_42_25,1,1,105,89
HardBreakRoute,Town13,Town13_Rep0_1540_0_route0_07_24_22_21_55,1,1,257,241
HardBreakRoute,Town13,Town13_Rep0_1544_0_route0_07_25_02_30_10,1,1,108,92
HardBreakRoute,Town13,Town13_Rep0_1549_0_route0_07_24_13_57_51,1,1,101,85
HardBreakRoute,Town13,Town13_Rep0_1556_0_route0_07_24_23_09_16,1,1,88,72
HardBreakRoute,Town13,Town13_Rep0_1560_0_route0_07_24_13_55_50,1,1,124,108
HardBreakRoute,Town13,Town13_Rep0_1585_0_route0_07_24_23_45_24,1,1,105,89
HardBreakRoute,Town13,Town13_Rep0_1590_0_route0_07_25_07_05_03,1,0,89,0
HardBreakRoute,Town13,Town13_Rep0_1645_0_route0_07_25_02_20_39,1,1,59,43
HardBreakRoute,Town13,Town13_Rep0_1663_0_route0_07_24_13_54_30,1,1,123,107
HardBreakRoute,Town13,Town13_Rep0_1666_0_route0_07_24_12_52_57,1,1,102,86
HardBreakRoute,Town13,Town13_Rep0_1713_0_route0_07_25_08_55_15,1,1,103,87
HardBreakRoute,Town13,Town13_Rep0_1727_0_route0_07_25_06_41_34,1,1,145,129
HardBreakRoute,Town13,Town13_Rep0_1775_0_route0_07_24_14_37_18,1,1,125,109
HardBreakRoute,Town13,Town13_Rep0_52_0_route0_07_25_07_08_44,1,1,100,84
HardBreakRoute,Town13,Town13_Rep0_54_0_route0_07_25_01_36_42,1,1,199,183
HardBreakRoute,Town13,Town13_Rep0_57_0_route0_07_25_05_13_42,1,1,102,86
HazardAtSideLane,Town12,Town12_Rep0_1092_0_route0_07_25_08_04_18,1,1,242,226
HazardAtSideLane,Town12,Town12_Rep0_1092_1_route0_07_25_04_55_49,1,1,242,226
HazardAtSideLane,Town12,Town12_Rep0_1092_2_route0_07_24_17_06_59,1,1,242,226
HazardAtSideLane,Town12,Town12_Rep0_1092_3_route0_07_24_19_34_41,1,1,242,226
HazardAtSideLane,Town12,Town12_Rep0_1284_0_route0_07_25_06_19_24,1,1,173,157
HazardAtSideLane,Town12,Town12_Rep0_1284_1_route0_07_25_03_54_05,1,1,176,160
HazardAtSideLane,Town12,Town12_Rep0_1284_2_route0_07_25_06_12_43,1,1,174,158
HazardAtSideLane,Town12,Town12_Rep0_1284_3_route0_07_24_14_48_31,1,1,174,158
HazardAtSideLane,Town12,Town12_Rep0_2193_0_route0_07_24_22_41_57,1,1,179,163
HazardAtSideLane,Town12,Town12_Rep0_2193_1_route0_07_25_06_38_15,1,1,179,163
HazardAtSideLane,Town12,Town12_Rep0_2193_2_route0_07_25_06_55_50,1,1,177,161
HazardAtSideLane,Town12,Town12_Rep0_2193_3_route0_07_25_06_43_45,1,1,177,161
HazardAtSideLane,Town12,Town12_Rep0_2297_0_route0_07_25_02_39_55,1,1,277,261
HazardAtSideLane,Town12,Town12_Rep0_2297_1_route0_07_24_16_27_08,1,1,275,259
HazardAtSideLane,Town12,Town12_Rep0_2297_2_route0_07_25_06_51_22,1,1,276,260
HazardAtSideLane,Town12,Town12_Rep0_2297_3_route0_07_25_01_59_03,1,1,275,259
HazardAtSideLane,Town12,Town12_Rep0_3123_0_route0_07_25_02_26_48,1,1,219,203
HazardAtSideLane,Town12,Town12_Rep0_3123_1_route0_07_24_14_12_28,1,1,220,204
HazardAtSideLane,Town12,Town12_Rep0_3123_2_route0_07_25_00_55_02,1,1,220,204
HazardAtSideLane,Town12,Town12_Rep0_3123_3_route0_07_25_01_59_15,1,1,221,205
HazardAtSideLane,Town12,Town12_Rep0_3124_0_route0_07_25_09_30_36,1,1,153,137
HazardAtSideLane,Town12,Town12_Rep0_3124_1_route0_07_25_05_11_57,1,1,173,157
HazardAtSideLane,Town12,Town12_Rep0_3124_2_route0_07_25_00_01_01,1,1,145,129
HazardAtSideLane,Town12,Town12_Rep0_3124_3_route0_07_24_16_43_02,1,0,542,0
HazardAtSideLane,Town12,Town12_Rep0_3190_0_route0_07_24_15_40_41,1,1,189,173
HazardAtSideLane,Town12,Town12_Rep0_3190_1_route0_07_24_18_53_26,1,1,170,154
HazardAtSideLane,Town12,Town12_Rep0_3190_2_route0_07_24_15_12_32,1,1,176,160
HazardAtSideLane,Town12,Town12_Rep0_3190_3_route0_07_25_04_52_52,1,1,164,148
HazardAtSideLane,Town12,Town12_Rep0_3737_0_route0_07_25_02_43_24,1,1,337,321
HazardAtSideLane,Town12,Town12_Rep0_3737_1_route0_07_24_13_45_06,1,1,336,320
HazardAtSideLane,Town12,Town12_Rep0_3737_2_route0_07_24_13_26_38,1,1,336,320
HazardAtSideLane,Town12,Town12_Rep0_3737_3_route0_07_24_20_03_29,1,1,338,322
HazardAtSideLane,Town12,Town12_Rep0_3753_0_route0_07_25_10_24_49,1,1,171,155
HazardAtSideLane,Town12,Town12_Rep0_3753_1_route0_07_25_03_44_23,1,1,172,156
HazardAtSideLane,Town12,Town12_Rep0_3753_2_route0_07_24_22_29_22,1,1,168,152
HazardAtSideLane,Town12,Town12_Rep0_3808_0_route0_07_25_06_56_32,1,1,230,214
HazardAtSideLane,Town12,Town12_Rep0_3808_1_route0_07_25_04_37_05,1,1,222,206
HazardAtSideLane,Town12,Town12_Rep0_3808_2_route0_07_24_14_40_37,1,1,222,206
HazardAtSideLane,Town12,Town12_Rep0_3988_0_route0_07_25_01_00_29,1,1,106,90
HazardAtSideLane,Town12,Town12_Rep0_3988_1_route0_07_25_02_22_14,1,1,104,88
HazardAtSideLane,Town12,Town12_Rep0_3988_2_route0_07_25_06_34_01,1,0,579,0
HazardAtSideLane,Town12,Town12_Rep0_3988_3_route0_07_24_20_05_37,1,1,104,88
HazardAtSideLane,Town12,Town12_Rep0_3_0_route0_07_25_00_01_59,1,1,109,93
HazardAtSideLane,Town12,Town12_Rep0_3_1_route0_07_25_07_07_55,1,1,115,99
HazardAtSideLane,Town12,Town12_Rep0_3_2_route0_07_24_19_07_07,1,1,107,91
HazardAtSideLane,Town12,Town12_Rep0_3_3_route0_07_24_16_29_45,1,1,105,89
HazardAtSideLane,Town12,Town12_Rep0_4101_0_route0_07_24_14_40_20,1,1,131,115
HazardAtSideLane,Town12,Town12_Rep0_4101_1_route0_07_24_16_29_02,1,1,171,155
HazardAtSideLane,Town12,Town12_Rep0_4101_2_route0_07_24_16_36_17,1,1,140,124
HazardAtSideLane,Town12,Town12_Rep0_4101_3_route0_07_24_23_15_11,1,0,109,0
HazardAtSideLane,Town13,Town13_Rep0_1619_0_route0_07_25_01_55_17,1,0,168,0
HazardAtSideLane,Town13,Town13_Rep0_1619_10_route0_07_24_17_48_13,1,0,139,0
HazardAtSideLane,Town13,Town13_Rep0_1619_11_route0_07_24_16_30_43,1,1,174,158
HazardAtSideLane,Town13,Town13_Rep0_1619_12_route0_07_25_03_55_47,1,1,137,121
HazardAtSideLane,Town13,Town13_Rep0_1619_13_route0_07_25_03_59_42,1,1,139,123
HazardAtSideLane,Town13,Town13_Rep0_1619_14_route0_07_24_14_41_19,1,0,494,0
HazardAtSideLane,Town13,Town13_Rep0_1619_15_route0_07_24_19_33_57,1,0,139,0
HazardAtSideLane,Town13,Town13_Rep0_1619_16_route0_07_25_09_25_48,1,0,142,0
HazardAtSideLane,Town13,Town13_Rep0_1619_1_route0_07_24_15_29_59,1,0,486,0
HazardAtSideLane,Town13,Town13_Rep0_1619_2_route0_07_25_06_17_21,1,0,138,0
HazardAtSideLane,Town13,Town13_Rep0_1619_3_route0_07_25_04_57_41,1,1,132,116
HazardAtSideLane,Town13,Town13_Rep0_1619_4_route0_07_25_01_23_17,1,0,140,0
HazardAtSideLane,Town13,Town13_Rep0_1619_5_route0_07_25_00_42_07,1,0,147,0
HazardAtSideLane,Town13,Town13_Rep0_1619_6_route0_07_24_21_15_13,1,1,139,123
HazardAtSideLane,Town13,Town13_Rep0_1619_7_route0_07_25_03_13_56,1,0,491,0
HazardAtSideLane,Town13,Town13_Rep0_1619_8_route0_07_25_08_43_59,1,0,170,0
HazardAtSideLane,Town13,Town13_Rep0_1619_9_route0_07_25_04_56_39,1,0,168,0
HazardAtSideLane,Town13,Town13_Rep0_1710_0_route0_07_24_21_41_28,1,1,132,116
HazardAtSideLane,Town13,Town13_Rep0_1710_10_route0_07_24_14_12_56,1,0,466,0
HazardAtSideLane,Town13,Town13_Rep0_1710_11_route0_07_24_15_19_23,1,0,250,0
HazardAtSideLane,Town13,Town13_Rep0_1710_12_route0_07_24_22_00_34,1,0,160,0
HazardAtSideLane,Town13,Town13_Rep0_1710_13_route0_07_24_13_52_35,1,1,107,91
HazardAtSideLane,Town13,Town13_Rep0_1710_14_route0_07_24_14_02_03,1,1,173,157
HazardAtSideLane,Town13,Town13_Rep0_1710_15_route0_07_25_09_09_14,1,1,145,129
HazardAtSideLane,Town13,Town13_Rep0_1710_16_route0_07_24_22_11_59,1,1,112,96
HazardAtSideLane,Town13,Town13_Rep0_1710_1_route0_07_25_08_45_35,1,0,180,0
HazardAtSideLane,Town13,Town13_Rep0_1710_2_route0_07_25_01_01_47,1,1,175,159
HazardAtSideLane,Town13,Town13_Rep0_1710_3_route0_07_24_19_25_44,1,0,195,0
HazardAtSideLane,Town13,Town13_Rep0_1710_4_route0_07_24_19_15_18,1,1,102,86
HazardAtSideLane,Town13,Town13_Rep0_1710_5_route0_07_25_08_46_22,1,1,155,139
HazardAtSideLane,Town13,Town13_Rep0_1710_6_route0_07_25_08_48_59,1,1,153,137
HazardAtSideLane,Town13,Town13_Rep0_1710_7_route0_07_25_09_45_07,1,1,111,95
HazardAtSideLane,Town13,Town13_Rep0_1710_8_route0_07_25_09_01_19,1,1,158,142
HazardAtSideLane,Town13,Town13_Rep0_1710_9_route0_07_24_13_32_10,1,0,168,0
HazardAtSideLane,Town13,Town13_Rep0_30_0_route0_07_25_01_11_49,1,1,286,270
HazardAtSideLane,Town13,Town13_Rep0_30_10_route0_07_25_02_13_44,1,1,283,267
HazardAtSideLane,Town13,Town13_Rep0_30_11_route0_07_24_19_21_58,1,1,285,269
HazardAtSideLane,Town13,Town13_Rep0_30_12_route0_07_25_06_52_44,1,1,282,266
HazardAtSideLane,Town13,Town13_Rep0_30_13_route0_07_24_15_36_24,1,1,283,267
HazardAtSideLane,Town13,Town13_Rep0_30_14_route0_07_24_13_38_51,1,1,283,267
HazardAtSideLane,Town13,Town13_Rep0_30_15_route0_07_25_05_28_06,1,1,281,265
HazardAtSideLane,Town13,Town13_Rep0_30_1_route0_07_25_10_38_41,1,1,287,271
HazardAtSideLane,Town13,Town13_Rep0_30_2_route0_07_24_16_23_02,1,1,283,267
HazardAtSideLane,Town13,Town13_Rep0_30_3_route0_07_25_07_00_40,1,1,282,266
HazardAtSideLane,Town13,Town13_Rep0_30_4_route0_07_24_15_33_43,1,1,286,270
HazardAtSideLane,Town13,Town13_Rep0_30_5_route0_07_24_16_34_16,1,1,282,266
HazardAtSideLane,Town13,Town13_Rep0_30_6_route0_07_25_08_54_30,1,1,282,266
HazardAtSideLane,Town13,Town13_Rep0_30_7_route0_07_25_03_02_30,1,1,282,266
HazardAtSideLane,Town13,Town13_Rep0_30_8_route0_07_25_05_38_00,1,1,283,267
HazardAtSideLane,Town13,Town13_Rep0_30_9_route0_07_25_08_45_35,1,1,283,267
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1067_0_route0_07_24_19_05_08,1,1,231,215
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1110_0_route0_07_25_09_32_29,1,1,133,117
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1349_0_route0_07_25_06_16_38,1,1,110,94
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1364_0_route0_07_25_09_14_04,1,1,154,138
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1469_0_route0_07_24_16_30_18,1,1,128,112
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1483_0_route0_07_25_00_14_08,1,1,104,88
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1491_0_route0_07_25_02_51_38,1,1,130,114
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1497_0_route0_07_25_09_52_13,1,1,106,90
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1500_0_route0_07_24_19_50_31,1,1,110,94
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1538_0_route0_07_25_07_16_36,1,1,107,91
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1643_0_route0_07_24_14_23_09,1,1,112,96
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1871_0_route0_07_24_16_57_19,1,1,129,113
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1882_0_route0_07_24_14_05_23,1,1,146,130
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_1934_0_route0_07_25_09_47_53,1,1,115,99
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_2020_0_route0_07_25_05_34_35,1,1,156,140
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_2137_0_route0_07_24_14_12_33,1,1,286,270
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_2322_0_route0_07_25_06_05_01,1,1,223,207
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_237_0_route0_07_25_06_09_09,1,1,111,95
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_2735_0_route0_07_24_13_52_05,1,1,113,97
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_280_0_route0_07_24_20_06_31,1,1,206,190
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_2833_0_route0_07_24_21_57_18,1,1,109,93
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_290_0_route0_07_25_08_06_25,1,1,140,124
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_2927_0_route0_07_25_06_09_34,1,1,216,200
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_2986_0_route0_07_25_02_43_24,1,1,134,118
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_2991_0_route0_07_24_22_37_48,1,1,112,96
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_299_0_route0_07_25_07_10_19,1,1,155,139
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_3037_0_route0_07_25_10_30_22,1,1,108,92
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_3067_0_route0_07_24_13_49_48,1,1,121,105
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_3068_0_route0_07_24_19_44_21,1,1,138,122
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_316_0_route0_07_25_08_45_50,1,1,113,97
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_325_0_route0_07_25_02_05_24,1,1,124,108
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_3514_0_route0_07_25_00_38_35,1,1,157,141
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_3618_0_route0_07_25_04_53_00,1,1,111,95
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_377_0_route0_07_24_22_44_51,1,1,119,103
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_409_0_route0_07_25_07_00_45,1,1,108,92
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_4259_0_route0_07_24_19_55_53,1,1,217,201
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_4308_0_route0_07_25_04_34_43,1,1,107,91
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_442_0_route0_07_24_16_35_47,1,1,178,162
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_4463_0_route0_07_24_23_20_28,1,1,107,91
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_4545_0_route0_07_25_01_04_54,1,1,127,111
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_4560_0_route0_07_25_10_25_01,1,1,115,99
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_458_0_route0_07_24_15_49_12,1,1,133,117
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_4615_0_route0_07_24_21_22_27,1,1,110,94
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_467_0_route0_07_25_09_12_50,1,1,188,172
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_486_0_route0_07_25_06_30_01,1,1,125,109
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_498_0_route0_07_25_07_44_20,1,1,416,400
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_770_0_route0_07_25_02_21_21,1,1,317,301
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_806_0_route0_07_25_04_41_19,1,1,282,266
HazardAtSideLaneTwoWays,Town12,Town12_Rep0_886_0_route0_07_25_00_33_04,1,1,183,167
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1227_0_route0_07_24_19_56_28,1,1,159,143
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1227_1_route0_07_25_02_29_34,1,1,155,139
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1227_2_route0_07_25_03_09_46,1,1,156,140
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1228_0_route0_07_24_18_52_13,1,1,106,90
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1228_1_route0_07_24_20_09_57,1,1,103,87
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1228_2_route0_07_24_15_46_54,1,1,108,92
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1293_0_route0_07_24_14_30_17,1,1,157,141
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1293_1_route0_07_25_10_10_58,1,1,154,138
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1293_2_route0_07_25_02_49_28,1,1,157,141
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1302_0_route0_07_25_03_33_11,1,1,146,130
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1302_1_route0_07_25_07_46_48,1,1,148,132
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1302_2_route0_07_24_19_05_21,1,1,147,131
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1305_0_route0_07_25_02_45_28,1,1,154,138
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1305_1_route0_07_25_02_54_05,1,1,153,137
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1305_2_route0_07_24_14_25_56,1,1,153,137
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1340_0_route0_07_24_14_58_46,1,0,1013,0
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1340_1_route0_07_24_16_29_14,1,0,1012,0
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1340_2_route0_07_25_05_56_27,1,0,1016,0
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1366_0_route0_07_24_13_49_24,1,1,161,145
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1366_1_route0_07_25_10_22_19,1,1,164,148
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1366_2_route0_07_25_09_17_36,1,1,164,148
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1367_0_route0_07_25_00_47_13,1,1,165,149
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1367_1_route0_07_24_19_44_00,1,1,160,144
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1367_2_route0_07_25_04_33_34,1,1,164,148
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1370_0_route0_07_25_09_03_06,1,1,154,138
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1370_1_route0_07_25_02_53_17,1,1,151,135
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1370_2_route0_07_25_07_48_16,1,1,157,141
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1404_0_route0_07_25_02_13_33,1,1,130,114
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1404_1_route0_07_25_04_35_40,1,1,126,110
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1404_2_route0_07_24_16_32_57,1,1,127,111
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1440_0_route0_07_24_19_50_33,1,1,152,136
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1440_1_route0_07_25_02_58_04,1,1,151,135
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1444_0_route0_07_24_19_07_17,1,1,154,138
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1444_1_route0_07_24_16_15_15,1,1,150,134
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1457_0_route0_07_24_20_37_00,1,1,157,141
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1457_1_route0_07_25_07_05_39,1,1,157,141
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1466_0_route0_07_25_04_24_01,1,1,149,133
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1466_1_route0_07_24_15_28_13,1,1,152,136
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1475_0_route0_07_25_05_36_12,1,1,158,142
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1475_1_route0_07_24_17_04_19,1,1,160,144
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1542_0_route0_07_25_00_59_20,1,1,113,97
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1542_1_route0_07_25_10_16_43,1,1,114,98
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1546_0_route0_07_25_09_25_09,1,1,159,143
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1546_1_route0_07_25_10_21_52,1,1,157,141
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1552_0_route0_07_25_00_48_32,1,1,150,134
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1552_1_route0_07_25_10_14_49,1,1,148,132
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1629_0_route0_07_25_03_44_22,1,1,948,932
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1629_1_route0_07_25_01_08_20,1,1,956,940
HazardAtSideLaneTwoWays,Town13,Town13_Rep0_1659_1_route0_07_25_05_28_42,1,1,143,127
HighwayCutIn,Town12,Town12_Rep0_1394_0_route0_07_25_06_11_34,1,1,116,100
HighwayCutIn,Town12,Town12_Rep0_1394_1_route0_07_24_15_51_57,1,1,116,100
HighwayCutIn,Town12,Town12_Rep0_1394_2_route0_07_25_08_32_17,1,1,116,100
HighwayCutIn,Town12,Town12_Rep0_1394_3_route0_07_25_06_17_39,1,1,116,100
HighwayCutIn,Town12,Town12_Rep0_1394_4_route0_07_24_14_43_51,1,1,117,101
HighwayCutIn,Town12,Town12_Rep0_1416_0_route0_07_24_15_38_51,1,1,138,122
HighwayCutIn,Town12,Town12_Rep0_1416_1_route0_07_24_21_42_27,1,1,139,123
HighwayCutIn,Town12,Town12_Rep0_1416_2_route0_07_25_08_38_21,1,1,138,122
HighwayCutIn,Town12,Town12_Rep0_1416_3_route0_07_24_14_00_46,1,1,137,121
HighwayCutIn,Town12,Town12_Rep0_1416_4_route0_07_24_14_24_09,1,1,141,125
HighwayCutIn,Town12,Town12_Rep0_2457_0_route0_07_25_08_07_31,1,1,84,68
HighwayCutIn,Town12,Town12_Rep0_2457_1_route0_07_24_16_21_35,1,1,102,86
HighwayCutIn,Town12,Town12_Rep0_2457_2_route0_07_24_18_46_22,1,1,69,53
HighwayCutIn,Town12,Town12_Rep0_2457_3_route0_07_24_14_07_07,1,1,85,69
HighwayCutIn,Town12,Town12_Rep0_2457_4_route0_07_24_19_00_15,1,1,69,53
HighwayCutIn,Town12,Town12_Rep0_2944_0_route0_07_25_08_05_30,1,1,118,102
